	aCO2-1	aCO2-2	aCO2-3	aCO2-4	aCO2-5	aCO2-6
ASV1081	0	0	0	0.00071623	0.000572984	0
ASV4002	0	0	0	0	0	0
ASV78	0.004583871	0.002005443	0.005586592	0	0.001575705	0.006159576
ASV3382	0	0	0	0	0	0.000429738
ASV500	0	0	0.000143246	0	0	0
ASV2004	0	0	0	0	0.000143246	0
ASV4614	0	0.001718951	0	0	0	0
ASV2967	0	0	0	0	0	0
ASV2204	0	0	0	0	0.000143246	0
ASV7	0.024638304	0.024208566	0.02549778	0.022059877	0.025354534	0.009310987
ASV3416	0	0	0	0	0	0.000286492
ASV2595	0	0	0	0	0	0
ASV3601	0	0	0	0	0	0.000143246
ASV4415	0	0	0	0	0	0
ASV873	0	0	0	0.003008165	0	0
ASV1608	0	0	0	0	0	0
ASV2796	0	0	0	0	0	0
ASV2764	0	0	0	0	0	0
ASV1931	0	0	0	0	0.000429738	0
ASV3711	0	0	0	0	0	0
ASV3803	0	0	0	0	0	0
ASV2094	0	0	0	0	0.000143246	0
ASV1705	0	0	0	0	0	0
ASV1845	0	0	0	0	0.001862197	0
ASV1803	0	0	0	0	0	0
ASV4516	0	0	0	0	0	0
ASV1713	0	0	0	0	0	0
ASV4091	0	0	0	0	0	0
ASV392	0	0	0.001145968	0	0	0
ASV2815	0	0	0	0	0	0
ASV1121	0	0	0	0.000429738	0	0
ASV3398	0	0	0	0	0	0.000572984
ASV340	0	0.00071623	0.001289214	0	0	0
ASV2126	0	0	0	0	0.000143246	0
ASV2865	0	0	0	0	0	0
ASV4424	0	0	0	0	0	0
ASV2437	0.000286492	0	0	0	0	0
ASV10	0.026357255	0.032087094	0.027216731	0.029795158	0.030511388	0.011746168
ASV2720	0	0	0	0	0	0
ASV513	0	0	0.000429738	0	0.000286492	0
ASV734	0	0	0.000143246	0	0	0
ASV3575	0	0	0	0	0	0.000286492
ASV1012	0	0.001145968	0	0.00071623	0.000572984	0.000286492
ASV1062	0	0	0	0.00071623	0	0
ASV959	0	0	0	0.001002722	0	0
ASV3787	0	0	0	0	0	0
ASV1038	0	0	0	0.001002722	0	0
ASV450	0	0	0.000286492	0	0	0
ASV2178	0	0	0	0	0.000143246	0
ASV4191	0	0	0	0	0	0
ASV56	0.021773385	0.010600201	0.006446068	0.01203266	0.005873084	0.015184071
ASV2003	0	0	0	0	0.000143246	0
ASV1257	0	0	0	0.000286492	0	0
ASV2104	0	0	0	0	0.000286492	0
ASV3652	0	0	0	0	0	0
ASV23	0.006446068	0.011746168	0.010886692	0.014611087	0.01131643	0.007305544
ASV4258	0	0	0	0	0	0
ASV231	0	0	0.001575705	0	0	0
ASV3953	0	0	0	0	0	0
ASV655	0	0	0.000286492	0	0	0
ASV2257	0.009883971	0	0	0	0	0
ASV4026	0	0	0	0	0	0
ASV1910	0	0	0	0	0.000859476	0
ASV4752	0	0.000286492	0	0	0	0
ASV2412	0.000572984	0	0	0	0	0
ASV1596	0	0	0	0	0.000572984	0
ASV4653	0	0.000572984	0	0	0	0
ASV1753	0	0	0	0	0	0
ASV1331	0	0	0	0.000286492	0	0
ASV2269	0.004010887	0	0	0	0	0
ASV2372	0.000859476	0	0	0	0	0
ASV3013	0	0	0	0	0	0
ASV3113	0	0	0	0	0	0
ASV4190	0	0	0	0	0	0
ASV2651	0	0.000286492	0	0	0	0
ASV2093	0	0	0	0	0.000143246	0
ASV1877	0	0	0	0	0.000859476	0
ASV4257	0	0	0	0	0	0
ASV4353	0	0	0	0	0	0
ASV3800	0	0	0	0	0	0
ASV1659	0	0	0	0	0	0
ASV2656	0	0	0	0	0	0
ASV1738	0	0	0	0	0	0
ASV2829	0	0	0	0	0	0
ASV4088	0	0	0	0	0	0
ASV732	0	0	0.000143246	0	0	0
ASV2018	0	0	0	0	0.000143246	0
ASV1224	0	0	0	0.000429738	0	0
ASV512	0	0	0.000143246	0	0	0
ASV2525	0.000286492	0	0	0	0	0
ASV1184	0	0	0	0.000286492	0.000429738	0
ASV1825	0	0	0	0	0.003437903	0.002864919
ASV4085	0	0	0	0	0	0
ASV4387	0	0	0	0	0	0
ASV579	0.00143246	0	0.000286492	0	0.000429738	0
ASV2528	0.000286492	0	0	0	0	0
ASV4176	0	0	0	0	0	0
ASV349	0	0	0.00071623	0	0	0
ASV3187	0	0	0	0	0	0
ASV422	0	0	0.000429738	0	0	0.001289214
ASV1930	0	0	0	0	0.000859476	0.000286492
ASV3632	0	0	0	0	0	0
ASV3809	0	0	0	0	0	0
ASV4855	0	0.000143246	0	0	0	0
ASV3582	0	0	0	0	0	0.000143246
ASV2048	0	0	0	0	0.000143246	0
ASV1891	0	0	0	0	0.001289214	0
ASV3741	0	0	0	0	0	0
ASV3649	0	0	0	0	0	0
ASV4113	0	0	0	0	0	0
ASV2321	0.001289214	0	0	0	0	0
ASV1305	0	0	0	0.000143246	0	0
ASV2694	0	0	0	0	0	0
ASV2890	0	0	0	0	0	0
ASV812	0	0	0.000286492	0	0	0
ASV2496	0.000286492	0	0	0	0	0
ASV4069	0	0	0	0	0	0
ASV4321	0	0	0	0	0	0
ASV11	0.026070764	0.023922074	0.022203123	0.023205844	0.014611087	0.009740725
ASV137	0.009454233	0.003867641	0.003581149	0.009167741	0.001575705	0.007592036
ASV864	0	0	0	0.003008165	0	0
ASV2170	0	0	0	0	0.000143246	0
ASV152	0	0.00601633	0.003151411	0.004010887	0.003581149	0.001862197
ASV966	0	0	0	0.001289214	0	0
ASV1523	0	0	0	0	0	0
ASV3203	0	0	0	0	0	0
ASV1076	0	0	0	0.000859476	0	0
ASV1330	0	0	0	0.000143246	0	0
ASV1616	0	0.000286492	0	0	0	0
ASV1134	0	0	0	0.000572984	0	0
ASV4806	0	0.000286492	0	0	0	0
ASV2600	0	0	0	0	0	0
ASV2386	0.000859476	0	0	0	0	0.000859476
ASV1000	0	0	0	0.001145968	0	0
ASV4785	0	0.000286492	0	0	0	0
ASV1530	0	0	0	0	0.000859476	0.000286492
ASV1740	0	0	0	0	0	0
ASV2802	0	0	0	0	0	0.000429738
ASV2191	0	0	0	0	0.000143246	0
ASV2273	0.003581149	0	0	0	0	0
ASV48	0.002148689	0.004297379	0.008308265	0.003008165	0.006302822	0.003008165
ASV1750	0	0	0	0	0	0
ASV3534	0	0	0	0	0	0.000143246
ASV1979	0	0	0	0	0.000429738	0
ASV921	0.00143246	0	0	0.001718951	0	0
ASV389	0	0	0.000286492	0	0	0
ASV2825	0	0	0	0	0	0
ASV4084	0	0	0	0	0	0
ASV2961	0	0	0	0	0	0.00071623
ASV221	0	0.002291935	0.002291935	0.003867641	0	0.00071623
ASV2304	0.001862197	0	0	0	0	0
ASV4192	0	0	0	0	0	0
ASV3899	0	0	0	0	0	0
ASV434	0	0	0.000429738	0	0	0
ASV1287	0	0	0	0.000429738	0	0
ASV4477	0	0	0	0	0	0
ASV531	0	0	0.000143246	0	0	0
ASV4688	0	0.000286492	0	0	0	0
ASV2312	0.001289214	0	0	0	0	0
ASV298	0	0.00143246	0.001145968	0.002148689	0.00143246	0.00071623
ASV3122	0	0	0	0	0	0
ASV697	0	0	0	0	0	0
ASV431	0	0	0.00071623	0	0	0
ASV4605	0	0.00143246	0	0	0	0
ASV3145	0	0	0	0	0	0
ASV1489	0	0	0	0	0.001289214	0
ASV1498	0	0	0	0	0	0.000286492
ASV1589	0	0	0	0	0	0
ASV4194	0	0	0	0	0	0
ASV3644	0	0	0	0	0	0
ASV4544	0	0	0	0	0	0
ASV4249	0	0	0	0	0	0
ASV4094	0	0	0	0	0	0
ASV3414	0	0	0	0	0	0.000429738
ASV1652	0	0	0	0	0	0
ASV3910	0	0	0	0	0	0
ASV2421	0.000429738	0	0	0	0	0
ASV360	0	0	0.000572984	0	0.000143246	0
ASV1809	0	0	0	0	0	0
ASV455	0	0	0.000143246	0.001289214	0	0
ASV4385	0	0	0	0	0	0
ASV2399	0.00071623	0	0	0	0	0.000429738
ASV3972	0	0	0	0	0	0
ASV2563	0	0	0	0	0	0
ASV4367	0	0	0	0	0	0
ASV2641	0	0	0	0	0	0
ASV1490	0	0	0	0	0	0
ASV3311	0	0	0	0	0	0.00071623
ASV3949	0	0	0	0	0	0
ASV320	0.002291935	0.00071623	0.00143246	0	0.000572984	0.000859476
ASV3685	0	0	0	0	0	0
ASV620	0	0	0.000429738	0	0	0
ASV1539	0	0	0	0	0	0
ASV2906	0	0	0	0	0	0
ASV365	0	0	0.000572984	0	0	0
ASV1031	0	0	0	0.000859476	0	0
ASV2084	0	0	0	0	0.000143246	0
ASV678	0	0	0.000143246	0	0	0
ASV3998	0	0	0	0	0	0
ASV4324	0	0	0	0	0	0
ASV2424	0.000572984	0	0	0	0	0
ASV1107	0	0	0	0.000286492	0	0
ASV2080	0	0	0	0	0.000286492	0
ASV2524	0.000286492	0	0	0	0	0
ASV1052	0	0	0	0.001002722	0	0
ASV3075	0	0	0	0	0	0
ASV2943	0	0	0	0	0	0
ASV4028	0	0	0	0	0	0
ASV1211	0	0	0	0.000572984	0	0
ASV3323	0	0	0	0	0	0.000286492
ASV2968	0	0	0	0	0	0
ASV4364	0	0	0	0	0	0
ASV132	0	0.002291935	0.003437903	0	0.00143246	0.000286492
ASV1378	0	0	0	0	0	0
ASV2627	0	0	0	0	0	0
ASV914	0	0	0	0.002291935	0	0
ASV1819	0	0	0	0	0.00673256	0
ASV96	0.004010887	0.003294657	0.004583871	0.0053001	0.003294657	0.001718951
ASV2407	0.000572984	0	0	0	0	0
ASV3289	0	0	0	0	0	0.000143246
ASV54	0.008738003	0.033519553	0.007162298	0.005156854	0.008451511	0.416845724
ASV4014	0	0	0	0	0	0
ASV3216	0	0	0	0	0	0
ASV3064	0	0	0	0	0	0
ASV1776	0	0	0	0	0	0
ASV188	0.039965621	0.00673256	0.003151411	0	0.01733276	0.000859476
ASV3572	0	0	0	0	0	0
ASV4312	0	0	0	0	0	0
ASV3369	0	0	0	0	0	0.000143246
ASV1494	0	0	0	0	0	0
ASV241	0.001289214	0.003294657	0.00143246	0	0.001002722	0.000286492
ASV3	0.079071766	0.047557656	0.079215012	0.097550494	0.056725398	0.041111589
ASV3810	0	0	0	0	0	0
ASV1463	0	0	0	0	0	0
ASV2822	0	0	0	0	0	0
ASV388	0.003581149	0	0.00071623	0.000572984	0.001002722	0.000859476
ASV4119	0	0	0	0	0	0
ASV1445	0	0.00071623	0	0	0.000286492	0
ASV4240	0	0	0	0	0	0
ASV1812	0	0	0	0	0	0
ASV1689	0	0	0	0	0	0
ASV2734	0	0	0	0	0	0
ASV363	0	0.004870362	0.000859476	0.001289214	0.001862197	0.001145968
ASV1854	0.001145968	0	0	0	0.001575705	0
ASV1569	0	0	0	0	0	0
ASV4030	0	0	0	0	0	0
ASV1448	0	0	0	0	0	0
ASV814	0	0	0.000286492	0	0	0
ASV2966	0	0	0	0	0	0
ASV551	0	0	0.000143246	0	0	0
ASV2419	0.000429738	0	0	0	0	0
ASV2217	0	0	0	0	0.000143246	0
ASV3594	0	0	0	0	0	0.000143246
ASV3014	0	0	0	0	0	0
ASV72	0	0.004297379	0.005156854	0.003724395	0.005873084	0
ASV831	0	0	0.000143246	0.000429738	0	0
ASV2910	0	0	0	0	0	0.007305544
ASV2993	0	0	0	0	0	0
ASV4499	0	0	0	0	0	0
ASV25	0.010886692	0.009597479	0.01346512	0.010027217	0.009310987	0.004870362
ASV1404	0.003724395	0	0	0	0.00071623	0
ASV3050	0	0	0	0	0	0
ASV488	0	0	0.00071623	0	0	0
ASV2737	0	0	0	0	0	0
ASV4187	0	0	0	0	0	0
ASV2982	0	0	0	0	0	0.000429738
ASV1392	0	0	0	0	0.002435181	0.002005443
ASV1339	0	0	0	0.000286492	0	0
ASV3461	0	0	0	0	0	0.000143246
ASV3973	0	0	0	0	0	0
ASV3522	0	0	0	0	0	0.000143246
ASV844	0	0	0	0.004870362	0.006875806	0
ASV2512	0.000286492	0	0	0	0	0
ASV3700	0	0	0	0	0	0
ASV2981	0	0	0	0	0	0
ASV1060	0	0	0	0.001002722	0	0
ASV842	0	0	0	0.0053001	0.002578427	0
ASV2309	0.001718951	0	0	0	0	0
ASV2434	0.000572984	0	0	0	0	0
ASV770	0	0	0.000286492	0	0	0.000572984
ASV2466	0.000429738	0	0	0	0	0
ASV661	0	0	0.000143246	0	0	0.000572984
ASV3242	0	0	0	0	0	0
ASV1911	0	0	0	0	0.00071623	0
ASV4735	0	0.000286492	0	0	0	0
ASV4717	0	0.000286492	0	0	0	0
ASV2609	0	0	0	0	0	0
ASV4389	0	0	0	0	0	0
ASV2367	0.000859476	0	0	0	0	0
ASV4732	0	0.000572984	0	0	0	0
ASV738	0	0	0.000143246	0	0	0
ASV1841	0	0	0	0	0.002005443	0
ASV3121	0	0	0	0	0	0
ASV906	0	0	0	0.002005443	0	0
ASV3992	0	0	0	0	0	0
ASV1371	0.002291935	0.002435181	0	0	0.001575705	0
ASV1917	0	0	0	0	0.000572984	0
ASV4064	0	0	0	0	0	0
ASV2479	0.000429738	0	0	0	0	0
ASV1256	0	0	0	0.000143246	0	0
ASV3813	0	0	0	0	0	0
ASV3731	0	0	0	0	0	0
ASV3495	0	0	0	0	0	0.000143246
ASV2143	0	0	0	0	0.000286492	0
ASV3829	0	0	0	0	0	0
ASV3101	0	0	0	0	0	0
ASV2872	0	0	0	0	0	0
ASV3818	0	0	0	0	0	0
ASV1139	0	0	0	0.000286492	0	0
ASV960	0	0	0	0.001002722	0	0
ASV273	0	0	0.001289214	0.001145968	0.000572984	0.000429738
ASV718	0	0	0.000143246	0	0	0
ASV3070	0	0	0	0	0	0
ASV2725	0	0	0	0	0	0
ASV4289	0	0	0	0	0	0
ASV3298	0	0	0	0	0	0.001145968
ASV4408	0	0	0	0	0	0
ASV3969	0	0	0	0	0	0
ASV3591	0	0	0	0	0	0.000143246
ASV1685	0	0	0	0	0	0
ASV1054	0	0	0	0.000429738	0	0.00071623
ASV2953	0	0	0	0	0	0
ASV1830	0	0	0	0	0.004583871	0
ASV1199	0	0	0	0.000572984	0	0
ASV1666	0	0	0	0	0	0
ASV1827	0.007162298	0	0	0	0.004297379	0
ASV3257	0	0	0	0	0	0.002721673
ASV3675	0	0	0	0	0	0
ASV2348	0.001145968	0	0	0	0	0
ASV2363	0.000859476	0	0	0	0	0
ASV4307	0	0.002435181	0	0	0	0
ASV4173	0	0	0	0	0	0
ASV1422	0	0	0	0	0	0
ASV2284	0.002578427	0	0	0	0	0
ASV350	0.002578427	0.00071623	0.000859476	0.002864919	0.000859476	0.000429738
ASV2200	0	0	0	0	0.000143246	0
ASV410	0	0	0.000429738	0	0	0
ASV2445	0.000429738	0	0	0	0	0
ASV4185	0	0	0	0	0	0
ASV3219	0	0	0	0	0	0
ASV2718	0	0	0	0	0	0
ASV2635	0	0	0	0	0	0
ASV4336	0	0	0	0	0	0
ASV1755	0	0	0	0	0	0
ASV1452	0	0	0	0	0.002005443	0
ASV3164	0	0	0	0	0	0
ASV4407	0	0	0	0	0	0
ASV4623	0	0.001289214	0	0	0	0
ASV2763	0	0	0	0	0	0
ASV4300	0	0	0	0	0	0
ASV3376	0	0	0	0	0	0.000286492
ASV984	0	0	0	0.00071623	0	0
ASV4491	0	0	0	0	0	0
ASV1122	0	0	0	0.000429738	0	0
ASV4165	0	0	0	0	0	0
ASV2663	0	0	0	0	0	0
ASV4193	0	0	0	0	0	0
ASV2672	0	0	0	0	0	0
ASV149	0.003151411	0.003437903	0.003294657	0.003724395	0	0.00071623
ASV3029	0	0	0	0	0	0
ASV3690	0	0	0	0	0	0
ASV4601	0	0.002721673	0	0	0	0
ASV4243	0	0	0	0	0	0
ASV2650	0	0	0	0	0	0
ASV3364	0	0	0	0	0	0.000429738
ASV4146	0	0	0	0	0	0
ASV59	0.01346512	0.00744879	0.00744879	0.017619252	0.005013608	0.007162298
ASV1524	0	0	0	0	0	0
ASV50	0.011173184	0.00673256	0.007592036	0.013178628	0.00744879	0.009740725
ASV1609	0	0	0	0	0	0
ASV4584	0	0	0	0	0	0
ASV1838	0	0	0	0	0.002148689	0
ASV1053	0	0	0	0.000429738	0	0
ASV1568	0	0	0	0	0	0
ASV2697	0	0	0	0	0	0
ASV1438	0.000572984	0	0	0	0	0
ASV4180	0	0	0	0	0	0
ASV4649	0	0.001002722	0	0	0	0
ASV4671	0	0.000859476	0	0	0	0
ASV201	0	0.00071623	0.002148689	0	0.000286492	0.002291935
ASV2589	0	0.000572984	0	0	0	0
ASV4476	0	0	0	0	0	0
ASV1758	0	0	0	0	0	0
ASV642	0	0	0.000286492	0	0	0
ASV1296	0	0	0	0.000143246	0	0
ASV2351	0.001145968	0	0	0	0	0
ASV1928	0	0	0	0	0.001002722	0
ASV4460	0	0	0	0	0	0
ASV3761	0	0	0	0	0	0
ASV2780	0	0	0	0	0	0
ASV1663	0	0	0	0	0.00071623	0
ASV2326	0.000859476	0	0	0	0	0
ASV997	0	0	0	0.001145968	0	0
ASV1631	0	0	0	0	0	0
ASV1547	0	0	0	0	0	0
ASV1413	0	0	0	0	0	0
ASV3832	0	0	0	0	0	0
ASV1327	0	0	0	0.000286492	0	0
ASV3390	0	0	0	0	0	0.000429738
ASV1340	0	0	0	0.000143246	0	0
ASV1421	0	0.001002722	0	0	0	0
ASV523	0.001862197	0.000286492	0.000143246	0	0	0
ASV1888	0	0	0	0	0.000859476	0
ASV2728	0	0	0	0	0	0
ASV3783	0	0	0	0	0	0
ASV530	0	0	0.000572984	0	0	0
ASV3799	0	0	0	0	0	0
ASV1288	0	0	0	0.000286492	0	0
ASV1711	0.002005443	0	0	0	0	0
ASV1481	0	0	0	0	0	0.000572984
ASV2550	0	0.002435181	0	0	0	0
ASV3418	0	0	0	0	0	0.000286492
ASV3486	0	0	0	0	0	0.000286492
ASV2420	0.000572984	0	0	0	0	0
ASV496	0	0	0.000859476	0	0	0
ASV2766	0	0	0	0	0	0
ASV4100	0	0	0	0	0	0
ASV15	0	0	0.020197679	0	0	0
ASV473	0	0	0.000572984	0	0	0
ASV1239	0	0	0	0.000286492	0	0
ASV1923	0	0	0	0	0.000572984	0
ASV2777	0	0	0	0	0	0
ASV3633	0	0	0	0	0	0
ASV276	0	0	0.001575705	0.001002722	0.000859476	0.001002722
ASV4057	0	0	0	0	0	0
ASV2173	0	0	0	0	0.000143246	0
ASV1432	0	0	0	0	0	0
ASV4383	0	0	0	0	0	0
ASV4858	0	0.000143246	0	0	0	0
ASV2259	0.008165019	0	0	0	0	0
ASV937	0	0.001002722	0	0.001289214	0	0.00071623
ASV1559	0	0	0	0	0	0
ASV779	0	0	0.000143246	0	0	0
ASV3346	0	0	0	0	0	0.000286492
ASV1485	0	0	0	0	0	0
ASV3763	0	0	0	0	0	0
ASV427	0	0	0.000286492	0	0	0
ASV1867	0	0.00071623	0	0	0.001002722	0.000859476
ASV3617	0	0	0	0	0	0.000143246
ASV2948	0	0	0	0	0	0
ASV253	0	0.001862197	0.001145968	0.001145968	0.002435181	0.001862197
ASV1781	0	0	0	0	0	0
ASV4009	0	0	0	0	0	0
ASV4039	0	0	0	0	0	0
ASV2215	0	0	0	0	0.000286492	0
ASV895	0	0	0	0.002005443	0	0
ASV1699	0	0	0	0	0	0
ASV1226	0	0	0	0.000286492	0	0
ASV3168	0	0	0	0	0	0
ASV4821	0	0.000286492	0	0	0	0
ASV1370	0	0	0	0	0	0
ASV2153	0	0	0	0	0.000143246	0
ASV2271	0.003867641	0.004297379	0	0	0	0.002435181
ASV2134	0	0	0	0	0.000286492	0
ASV361	0	0.001862197	0.000572984	0.000572984	0	0.001289214
ASV3428	0	0	0	0	0	0.000143246
ASV662	0	0	0.000286492	0.000286492	0	0
ASV3342	0	0	0	0	0	0.000429738
ASV324	0	0	0.001145968	0	0	0
ASV2950	0	0	0	0	0	0
ASV1268	0.000429738	0	0	0.000143246	0	0
ASV3326	0	0	0	0	0	0.000286492
ASV3655	0	0	0	0	0	0
ASV4319	0	0	0	0	0	0
ASV2700	0	0	0	0	0	0
ASV3678	0	0	0	0	0	0
ASV2370	0.000859476	0	0	0	0	0
ASV3554	0	0	0	0	0	0.000143246
ASV405	0	0.000859476	0.000859476	0	0.000859476	0
ASV3223	0	0	0	0	0	0
ASV432	0	0	0.001002722	0	0	0
ASV2035	0	0	0	0	0.000286492	0
ASV3033	0	0	0	0	0	0
ASV4338	0	0	0	0	0	0
ASV391	0	0	0.000572984	0	0	0
ASV1620	0	0	0	0	0	0
ASV342	0	0.000859476	0.001289214	0.001145968	0	0.00071623
ASV4666	0	0.001145968	0	0	0	0
ASV4696	0	0.000429738	0	0	0	0
ASV4698	0	0.000429738	0	0	0	0
ASV1075	0	0	0	0.001002722	0	0
ASV3985	0	0	0	0	0	0
ASV1154	0	0	0	0.000429738	0	0
ASV758	0	0	0.000286492	0	0	0
ASV3005	0	0	0	0	0	0
ASV3320	0	0	0	0	0	0.000286492
ASV3312	0	0	0	0	0	0.00071623
ASV1430	0	0	0	0	0	0
ASV2301	0.001718951	0	0	0	0	0
ASV3595	0	0	0	0	0	0.000143246
ASV4277	0	0	0	0	0	0
ASV1369	0	0	0	0	0	0.004010887
ASV3914	0	0	0	0	0	0
ASV2085	0	0	0	0	0.000143246	0
ASV4851	0	0.000143246	0	0	0	0
ASV820	0	0	0.000143246	0	0	0
ASV4306	0	0	0	0	0	0
ASV1510	0	0.000143246	0	0	0.000429738	0
ASV3460	0	0	0	0	0	0.000286492
ASV1346	0	0	0	0.000143246	0	0
ASV916	0.002721673	0	0	0.001718951	0	0
ASV4230	0	0	0	0	0	0
ASV2648	0	0	0	0	0	0
ASV2891	0	0	0	0	0	0
ASV3993	0	0	0	0	0	0
ASV1533	0	0	0	0	0	0
ASV4115	0	0	0	0	0	0
ASV37	0.003437903	0.010456955	0.008738003	0.007592036	0.008021773	0.003151411
ASV1308	0	0	0	0.000143246	0	0
ASV4083	0	0	0	0	0	0
ASV4695	0	0.000429738	0	0	0	0
ASV720	0	0	0.000286492	0	0	0
ASV2027	0	0	0	0	0.000143246	0
ASV4070	0	0	0	0	0	0
ASV533	0	0	0.00071623	0	0	0
ASV3773	0	0	0	0	0	0
ASV243	0	0.016903022	0.001289214	0	0.005013608	0.010456955
ASV4574	0	0	0	0	0	0
ASV2776	0	0	0	0	0	0.000143246
ASV1055	0	0	0	0.000572984	0	0
ASV3673	0	0	0	0	0	0
ASV2483	0.000429738	0.000143246	0	0	0	0
ASV280	0	0.002148689	0.000286492	0	0.001862197	0
ASV736	0	0	0.000143246	0	0	0
ASV1842	0	0	0	0	0.002721673	0
ASV1881	0	0	0	0	0.001145968	0
ASV3936	0	0	0	0	0	0
ASV2138	0	0	0	0	0.000143246	0
ASV1883	0	0	0	0	0.001145968	0
ASV998	0	0	0	0.001145968	0	0
ASV1736	0	0	0	0	0	0
ASV3057	0	0	0	0	0	0
ASV441	0	0.000572984	0.000572984	0.001145968	0.002005443	0.001145968
ASV1875	0	0	0	0	0.00071623	0
ASV2266	0.004870362	0	0	0	0	0.001575705
ASV737	0	0	0.000429738	0	0	0
ASV2629	0	0	0	0	0	0
ASV1155	0	0.000143246	0	0.000429738	0	0
ASV438	0.001289214	0.000429738	0.000859476	0	0.00071623	0.000859476
ASV3864	0	0	0	0	0	0
ASV1188	0	0	0	0.000429738	0	0
ASV1214	0	0	0	0.000572984	0	0
ASV1535	0	0.001575705	0	0	0.002148689	0
ASV2778	0	0	0	0	0	0
ASV1851	0	0	0	0	0.002148689	0
ASV32	0.012892136	0.010170463	0.011746168	0.008451511	0.020054433	0.006875806
ASV3004	0	0	0	0	0	0
ASV156	0.005873084	0.002291935	0.002435181	0.003437903	0.001718951	0.001718951
ASV111	0	0.004154133	0.003724395	0.003294657	0.002578427	0.000859476
ASV1517	0	0	0	0	0	0
ASV1922	0	0	0	0	0.000572984	0
ASV1729	0	0	0	0	0	0
ASV1073	0	0	0	0.001002722	0	0
ASV3325	0	0	0	0	0	0.000429738
ASV2977	0	0	0	0	0	0
ASV2703	0	0	0	0	0	0
ASV131	0.002435181	0.001002722	0.003581149	0.005156854	0.004583871	0.003151411
ASV238	0	0	0.002148689	0	0	0
ASV3622	0	0	0	0	0	0
ASV334	0	0	0.001002722	0	0	0
ASV4640	0	0.000572984	0	0	0	0
ASV2649	0	0	0	0	0	0
ASV4223	0	0	0	0	0	0
ASV1508	0	0	0	0	0	0
ASV2976	0	0	0	0	0	0
ASV3908	0	0	0	0	0	0
ASV4071	0	0	0	0	0	0
ASV4384	0	0	0	0	0	0
ASV4328	0	0	0	0	0	0
ASV4682	0	0.000572984	0	0	0	0
ASV3856	0	0	0	0	0	0
ASV3449	0	0	0	0	0	0.000429738
ASV1860	0	0	0	0	0.00071623	0
ASV2744	0	0	0	0	0	0
ASV4320	0	0	0	0	0	0
ASV1869	0	0	0	0	0.000859476	0
ASV336	0	0.001289214	0.00071623	0.000143246	0.002148689	0.000286492
ASV3689	0	0.002291935	0	0	0	0
ASV3683	0	0	0	0	0	0
ASV2659	0	0	0	0	0	0
ASV3854	0	0	0	0	0	0
ASV3765	0	0	0	0	0	0
ASV2562	0	0	0	0	0	0
ASV1920	0	0	0	0	0.000429738	0
ASV1428	0	0	0	0	0	0
ASV1104	0	0	0	0.000286492	0	0
ASV3963	0	0	0	0	0	0
ASV1554	0	0	0	0	0	0
ASV2061	0	0	0	0	0.000143246	0
ASV2557	0	0	0	0	0	0
ASV348	0.002005443	0	0.00071623	0.001145968	0	0.000572984
ASV1014	0	0.001575705	0	0.000859476	0.002291935	0.000572984
ASV236	0	0	0.002005443	0	0	0
ASV2283	0.002578427	0	0	0	0	0
ASV2090	0	0	0	0	0.000143246	0
ASV3629	0	0	0	0	0	0
ASV2860	0	0	0	0	0	0
ASV691	0	0	0.000286492	0	0	0
ASV256	0.001289214	0	0.001718951	0	0.001289214	0
ASV1866	0	0	0	0	0.00071623	0
ASV36	0.01203266	0.007878527	0.010600201	0.012462398	0.009597479	0.003724395
ASV1160	0	0	0	0.000572984	0	0
ASV2957	0	0	0	0	0	0
ASV1067	0	0	0	0.00071623	0	0
ASV1292	0	0	0	0.000429738	0	0
ASV509	0	0	0.000429738	0.000572984	0.00071623	0.001002722
ASV4062	0	0	0	0	0	0
ASV2670	0	0	0	0	0	0
ASV562	0	0	0.000572984	0	0	0
ASV1599	0	0	0	0	0	0
ASV409	0	0	0.000859476	0	0	0
ASV403	0.002005443	0	0.000572984	0	0.000286492	0
ASV1096	0	0	0	0.000859476	0	0
ASV4342	0	0	0	0	0	0
ASV4597	0	0.003581149	0	0	0	0
ASV4802	0	0.000143246	0	0	0	0
ASV1639	0	0.000859476	0	0	0	0
ASV382	0	0	0.000859476	0.000572984	0	0.000429738
ASV552	0	0	0.000429738	0	0	0
ASV4771	0	0.000143246	0	0	0	0
ASV471	0	0.000429738	0.000286492	0	0.000143246	0
ASV1834	0	0	0	0	0.002721673	0
ASV4760	0	0.000143246	0	0	0	0
ASV1470	0	0	0	0	0	0
ASV3516	0	0	0	0	0	0.000286492
ASV2823	0	0	0	0	0	0
ASV3556	0	0	0	0	0	0.000143246
ASV3896	0	0	0	0	0	0
ASV1387	0	0	0	0	0	0.002148689
ASV1579	0	0	0	0	0	0
ASV4480	0	0	0	0	0	0
ASV2254	0.011029938	0	0	0	0	0.00071623
ASV4290	0	0	0	0	0	0
ASV554	0	0	0.000286492	0	0	0
ASV1993	0	0	0	0	0.000143246	0
ASV212	0	0	0.002005443	0	0	0
ASV657	0	0	0.000429738	0	0	0
ASV2082	0	0	0	0	0.000143246	0
ASV1379	0	0	0	0	0	0
ASV2121	0	0	0	0	0.000143246	0
ASV2486	0.000429738	0	0	0	0	0
ASV154	0.002291935	0.003724395	0.003008165	0.001575705	0.00143246	0.001718951
ASV2824	0	0	0	0	0	0
